address,city,country,date,description,lat,location,long,price,province,rooms,source,sqft,title,url
,,,2018-06-30T14:17:54-0700,"
        ,
Looking for a single person to rent a 1 bedroom suite in a larger 3 bedroom walkout basement suite on 20 acres.,
You would be sharing the basement suite with a single father with two young teens.,
You would be sharing the whole place.,
,
It's within walking to bus...,
Close to all amenities...,
,
Please text for inquiries,
,
,
    ",49.140834," (East Clayton, Surrey)",-122.70859,,,,Craigslist,,1 bedroom suite on 20 acres,https://vancouver.craigslist.ca/rds/roo/d/1-bedroom-suite-on-20-acres/6631357586.html
,,,2018-06-30T14:20:00-0700,"
        ,
available now,
,
house ,
w/d in unit ,
attached garage ,
private bath ,
private room ,
I have a nice big house drama free ,
there is one bedroom coming up july 1st .,
May have a masterbedroom coming up soon to with its own wasroom.but rent1000 a month for that ,
 a month for one person 800.,
1000 for 2 shared.,
the house is 420 only it at 132 and 98th .    ",49.179958, (surrey),-122.856739,$800,,,Craigslist,2500ft,Available now Sfu working (surrey),https://vancouver.craigslist.ca/rds/roo/d/available-now-sfu-working/6631359288.html
,,,2018-06-30T15:23:43-0700,"
        ,
Newly decorated one bedroom and one dinning room with a full washroom to rent. The price includes wifi, laundry. There is microwave. Fridge and electric stove in the dining room. We are looking for a clean no smoking and no drinking professional lady. Preview is available. Contact be message( prefer) or by email    ",49.165335, (8998 157 street Surrey),-122.787264,$780,,,Craigslist,,Rooms to rent ( lady only),https://vancouver.craigslist.ca/rds/roo/d/rooms-to-rent-lady-only/6631407347.html
,,,2018-06-30T15:39:42-0700,"
        ,
Available bachelor suite has own laundry /fridge/stove /full bath/shower/ceramic floors throughout .For only university students need to apply there is absolutely no pets and no smoking permitted and must be clean and quiet . The unit is not furnished and the rent is $850 per mo which includes heat/hydro /wifi/cable . You must call to inquire  ,
    ",49.09802, (langley city),-122.646895,$850,,,Craigslist,500ft,Bachelor Suite Newlands Langley,https://vancouver.craigslist.ca/rds/roo/d/bachelor-suite-newlands/6631418462.html
,,,2018-06-30T15:49:11-0700,"
        ,
Looking for a nice,funny and responsible roommate for 2 bedroom basement. Mainly looking for an international student. If anybody is interested please call  ,
. Address is 12305 84th avenue surrey. Very convenient bus service 319,329,301 always available    ",49.156169, (In surrey),-122.880858,,,,Craigslist,,1 Roomate needed in 2 bedroom basement,https://vancouver.craigslist.ca/rds/roo/d/1-roomate-needed-in-2-bedroom/6631424702.html
,,,2018-06-30T17:29:56-0700,"
        ,
2 bedrooms for rent in 3 bedroom house,
 Shared bathroom, washer dryer, ktchen, and Yard.,
Driveway and carport parking ,
Must be ok with dogs and cats,
750 per room plus utilities ,
down town Langley 54  off 201a    ",49.100394, (Langley city),-122.664151,$750,,,Craigslist,,Roommates needed,https://vancouver.craigslist.ca/rds/roo/d/roommates-needed/6631485531.html
,,,2018-06-30T18:00:29-0700,"
        ,
Room available.  ,
Share a large suite with one other working person. Full kitchen,  full bathroom, laundry, patio,
Ground level two bedroom suite,
Cat ok  ,
Willoughby area. Close to shopping n bus.,
,
Call Char For more information,
 ,
    ",49.14132, (Langley),-122.652054,,,,Craigslist,,Room available,https://vancouver.craigslist.ca/rds/roo/d/room-available/6631502517.html
,,,2018-06-30T18:29:12-0700,"
        ,
Single furnished room for rent in house,
Shared kitchen, free laundry and internet included ,
Daily, weekly or monthly. ,
For more info please call or text,
    ",49.153622, (North Delta/ Surrey),-122.891851,$1,,,Craigslist,100ft,Furnished room,https://vancouver.craigslist.ca/rds/roo/d/furnished-room/6631516635.html
,,,2018-06-30T19:17:13-0700,"
        ,
Clean, a well maintained spacious and furnished bedroom is available in a new house for a female student or full-time female professional. Rent includes utilities (Water, Hydro, Heat, wifi internet). Shared kitchen, family room, laundry is available. Home conveniently located, is available for female only. Close to Kwantlen Polytechnic University, a five-minute walk to bus stop links sky train station for SFU and walking distance to eating places. ,
,
We are looking for a FEMALE student or professional to share our house. This house is drug, alcohol and smoke-free. Absolutely: NO PETS/ NO DRUG/NO SMOKER PLEASE. Reference, or confirmed admission in the school in case of a student. Proof of income will be required. Please include all info in the E-mail about yourself, including employment, and present landlord information, and the reason for moving. ,
No party OR guests allowed. Interested guest/tenant must be a responsible, organised, clean, and quiet person. Proof of income, 50% damage deposit and references required.    ",49.119958, (Surrey),-122.842501,"$8,000",,,Craigslist,,FURNISHED BEDROOM FOR RENT,https://vancouver.craigslist.ca/rds/roo/d/furnished-bedroom-for-rent/6631537786.html
,,,2018-06-30T21:13:54-0700,"
        ,
Only for girls,
,
Contact me if you are looking for a two bedroom basement in a new house for $1100 or each bedroom for $600. The house has a close access to the public transport. Contact me for exact location and for viewing. The basement is available to rent immediately.  ,
,
For girls only. ,
,
,
,
You can contact me at  ,
 for all the further details and questions.    ",49.28477, (Coquitlam),-122.793325,"$1,100",,,Craigslist,,Two bedroom basement in Coquitlam close to public transport,https://vancouver.craigslist.ca/rds/roo/d/two-bedroom-basement-in/6631578347.html
,,,2018-06-30T22:11:47-0700,"
        ,
Renting out a single room with shared kitchen & washroom. The house is newly renovated, and includes wifi, cable and laundry. The house is close to bus stops ( easy to get to KPU richmond & surrey campus. One student is preferable! Pm me for more details.    ",49.168333, (Delta),-122.915319,$650,,,Craigslist,,Newly renovated house: one room for rent,https://vancouver.craigslist.ca/rds/roo/d/newly-renovated-house-one/6631592612.html
,,,2018-07-01T00:12:10-0700,"
        ,
Decent location near bus, school includes utility, wifi    ",49.154132, (Delta),-122.905559,"$1,250",,,Craigslist,,Two bed room,https://vancouver.craigslist.ca/rds/roo/d/two-bed-room/6631709025.html
,,,2018-06-23T04:23:36-0700,"
        ,
3 bedrooms ground level coed suit with private deck has one large room for rent - can fit king bed set + sofa, there is a den inside the bedroom too.  Need to share living room, dining room, kitchen and washroom with other 2 working people. Looking for responsible working lady / female student, no pets, no drug, no smoke, no party, income verification required.,
,
Location: 108Ave. @141A Street, Surrey, 3mins to the bus stop of #335, which can bring you to the Gateway Sky train in 5 mins, and Surrey Center in 10 mins.,
,
Available: Aug. 1st, 2018  ,
,
Rate: $500/month, but for single occupancy only, including all utilities, and in-suit laundry once a week, but not including cable and WiFi (Note: wifi can share with roommate for negotiable price),
    ,
Parking: Street parking (very safe, because it is a deadened street),
,
The room is available for viewing now, please contact Kristine @ ,
 to set up an appointment. Might not answer the phone all the time, text message might be the best.,
    ",49.195267,"
        (",-122.829977,$500,,,Craigslist,,Ground Level 1 bedroom for Rent -- Auguest 1st Avaliable ( no furnish),https://vancouver.craigslist.ca/rds/roo/d/ground-level-1-bedroom-for/6625281264.html
,,,2018-07-01T07:02:39-0700,"
        ,
1 bedroom (shared accomodation) in a house for single working female or student.,
Close to ammenities  104 Ave/144str. SURREY. ,
,
Clean 1 bedroom for rent on 2ND floor (this is not a basement suite) with full bathroom next door. Close to Guildford Mall, Henlong Supermarket, and 2 blocks walk to to 96 Bline Bus, only 6 minute ride to Skytrain.,
,
,
$595 per month.,
,
 ,
    ",49.188312, (Surrey),-122.828659,$595,,,Craigslist,,Clean 1 bedroom for rent in Surrey,https://vancouver.craigslist.ca/rds/roo/d/clean-1-bedroom-for-rent-in/6631702997.html
,,,2018-07-01T07:42:48-0700,"
        ,
Looking for an awesome roomie to share with two others in a large house. You'll have more room to yourself than with most single rentals! This is better suited to someone with their own furnishings anyway. You'll have two bedrooms on the top floor (other roomie is in the master suite, I'm in the basement). Use one room as a bedroom, and the other as your own separate living room / office / yoga room / craft room / whatever. Both rooms are unfurnished, and large enough for a full bedroom set of furniture. Full bathroom is not ensuite, but is all yours. ,
,
Main floor is shared space. Large kitchen with gas range and walk-in pantry, as well as a laundry room. You will need to have your own kitchen stuff as that is not provided. Combined, the top and main floor are about 2300 square feet. Good sized backyard with water feature, large deck, and view of Langley City. Central location with easy access to KPU, TWU, or to the highway for an easy commute into Vancouver. About us: We're two women (mid-30's) and seeking someone who we'll get along with. Females strongly preferred, but options are open for the right person (ideally a single professional in the same age group). Single adult occupant only. Must be ok with cats. Expected to do their share of house and yard work. Quiet household, but the occasional dinner party / board game night will definitely occur. Rent is $450 plus a 25% share of utilities (hydro and gas, currently under $50 a month).    ",49.11148, (Langley),-122.737475,$450,,,Craigslist,,!~!Looking roommate for large house!~!,https://vancouver.craigslist.ca/rds/roo/d/looking-roommate-for-large/6631728932.html
,,,2018-07-01T07:42:48-0700,"
        ,
Hello from Canada! I would love to share my home and my nature-lovers paradise with you here in Walnut Grove Langley! I am offering two rooms with a private bathroom The rooms are on the top floor of my luxury 3 level home in Walnut Grove Langley behind the Redwoods Golf Course walking distance to Fort Langley and the Fraser River, Derby Reach with many trails, this location is perfect for nature-lovers and cyclists.,
,
,
,
Rent $600.00/Month includes: ,
,
- private pinewood semi-furnished room,
- private vanilla & Birch wood room,
- private full bathroom,
- utilities included,
- Fast WiFi (provide your own tv, computer),
- washer/dryer in -house Laundry Room shared,
- kitchen, living room, dining room shared,
- front porch and backyard are shared,
,
- Deposit is half month's rent ($350),
- Preference given to a long-term resident (6 months or more),
- Single occupancy to a f/t working professional preferred ,
- A Couple/or combination of 2 persons max accepted,
- Parking available on street and private parking can be arranged depending on availability; near transit.,
,
,
Looking for:,
,
- Working professional (single occupant),
- Your small pet is welcome (must be house trained),
- Responsible,
- Respectful,
- Clean ,
- No parties, drugs,
- A small pet may be considered (pet deposit),
,
Viewing:,
- Please contact me    ",49.11148, (Langley),-122.737475,$600,,,Craigslist,,Nice 2 Private Rooms with Ensuite In Walnut Grove Executive Home!!!,https://vancouver.craigslist.ca/rds/roo/d/nice-2-private-rooms-with/6631728926.html
,,,2018-07-01T07:42:49-0700,"
        ,
Hi. We have one room available for rent. We are a very easy going, friendly family looking to accommodate an international female homestay student. Very clean and immaculate home. Newer home, only 5 years old. It is a 130 square feet fully furnished room. Includes a double sized bed, desk, built in closet, nightstand and lamp. We will also provide free Hi speed Wi-Fi, cable and a TV upon request. You will also have full access to the entire house. My wife is a great cook and can provide 3 meals a day (rent including meals $400). Laundry also available once a week. We are in a very central location where everything is less than 5 mins away. Very close to transit. We can also provide rides on certain times and days. We are close to guildford rec Centre, library, guildford mall, theatre, T&T, hannam, shops and restaurants. We are close to Guildford Park secondary, Johnston heights secondary , Pacific academy, and Fraser heights secondary. We're also close to SFU, KGIC, North Surrey Secondary and Holy Cross High School which is a ten minute bus ride. If you have any further questions, please don't hesitate to ask. Thanks again and look forward to meeting with you. Looking for longterm. No smoking, no drugs and no pets    ",49.11148, (guildford),-122.737475,$400,,,Craigslist,,***One room available for rent***,https://vancouver.craigslist.ca/rds/roo/d/one-room-available-for-rent/6631728939.html
